,player_id,rapm_off,rapm_def,rapm,rapm_rank,rapm_off_rank,rapm_def_rank,rapm_intercept,player_name,min_season,max_season
417,1627737.0,-1.33,-1.77,-3.09,475.0,431.0,471.0,103.39,Marquese Chriss,2017,2017
264,203458.0,-2.24,-0.95,-3.19,477.0,471.0,409.0,103.39,Alex Len,2017,2017
29,2594.0,-0.96,-2.28,-3.24,478.0,389.0,480.0,103.39,Kyle Korver,2017,2017
402,1626209.0,-2.25,-1.08,-3.33,479.0,472.0,426.0,103.39,Mario Hezonja,2017,2017
154,201977.0,-0.9,-2.64,-3.54,480.0,381.0,484.0,103.39,Marcus Thornton,2017,2017
253,203120.0,-2.52,-1.06,-3.58,481.0,477.0,423.0,103.39,Justin Hamilton,2017,2017
447,1627775.0,-2.93,-0.92,-3.85,482.0,484.0,401.0,103.39,Patrick McCaw,2017,2017
86,201150.0,-2.71,-1.51,-4.22,483.0,481.0,458.0,103.39,Spencer Hawes,2017,2017
197,202688.0,-2.15,-2.11,-4.26,484.0,468.0,475.0,103.39,Brandon Knight,2017,2017
109,201571.0,-3.58,-1.24,-4.83,485.0,486.0,442.0,103.39,D.J. Augustin,2017,2017
358,1626143.0,-3.48,-1.44,-4.93,486.0,485.0,452.0,103.39,Jahlil Okafor,2017,2017
